row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
5896	5896	16	1	0	112	2	0.05549	328935	475832	125493
5897	5897	16	1	0	106	2	0.1085	592495	918912	314754
5898	5898	16	1	2			6.728	0	23147523	9266241
5899	5899	16	1	0	109	2	0.3276	2941120	3802094	834722
5900	5900	16	1	2			0.04701	0	224	139
5901	5901	16	1	0	116	2	0.507	2983195	4676608	1440871
5902	5902	16	1	0	109	1	0.07296	460437	662192	186004
5903	5903	16	1	0	127	3	0.2073	943898	1465854	493677
5904	5904	16	1	0	123	3	0.5369	464214	2511874	1084065
5905	5905	16	1	0	106	2	0.08944	409896	712724	290741
5906	5906	16	1	2			1.837	0	6129859	2783603
5907	5907	16	1	0	102	1	0.1044	572066	913077	298660
5908	5908	16	1	0	117	1	2.478	12549758	19121985	5949232
5909	5909	16	1	2			3.183	0	11129824	3654605
5910	5910	16	1	0	109	2	0.3468	1890779	2838874	855968
5911	5911	16	1	0	123	2	11.68	69528291	98357395	26556926
5912	5912	16	1	0	104	1	0.4375	3188575	4628062	1353433
5913	5913	16	1	2			6.99	0	25527417	15240652
5914	5914	16	1	0	111	2	0.2599	1361153	2100970	639929
5915	5915	16	1	0	104	2	0.2529	2280411	3016461	633401
5916	5916	16	1	0	113	2	0.06999	341885	554922	181123
5917	5917	16	1	0	121	2	0.3106	1349462	2458137	777178
5918	5918	16	1	0	133	3	0.2761	967525	1953472	653637
5919	5919	16	1	0	103	1	0.0659	546411	726254	160555
5920	5920	16	1	0	111	2	0.5364	3032818	4892469	1628134
5921	5921	16	1	0	102	2	0.1511	1083983	1442498	350786
5922	5922	16	1	0	108	2	0.07146	506681	632865	113841
5923	5923	16	1	0	101	1	0.1076	1017676	1274705	249528
5924	5924	16	1	0	104	2	0.4004	2408106	3822154	1284428
5925	5925	16	1	0	115	2	1.391	4541037	8441886	2948254
5926	5926	16	1	0	112	2	0.0757	198619	371992	152906
5927	5927	16	1	0	115	2	5.82	40181486	55522997	15751945
5928	5928	16	1	2			0.04757	0	128563	72701
5929	5929	16	1	0	116	2	0.2293	1184212	1848291	515631
5930	5930	16	1	0	108	2	0.1263	496843	929410	344577
5931	5931	16	1	0	100	1	0.188	1552848	2156547	553177
5932	5932	16	1	0	107	1	0.2327	1823229	2583952	767664
5933	5933	16	1	0	110	2	0.1845	1244912	1825102	609942
5934	5934	16	1	0	102	1	0.1606	1333629	1832517	455644
5935	5935	16	1	0	102	1	0.1505	1220593	1665943	392941
5936	5936	16	1	2			0.0823	0	324398	178526
5937	5937	16	1	0	113	2	2.398	16785944	22041542	5046158
5938	5938	16	1	0	103	1	0.4019	2757116	3945055	1101604
5939	5939	16	1	0	102	1	0.8512	7861089	10090571	2046876
5940	5940	16	1	3			100.7	89206399	353016286	150000004
5941	5941	16	1	0	111	1	0.5776	2898407	4829793	1326057
5942	5942	16	1	2			0.1761	0	572310	241328
5943	5943	16	1	0	109	1	1.27	8068311	11418873	3301414
5944	5944	16	1	0	111	2	0.0901	385783	582643	183879
5945	5945	16	1	0	98	1	0.1066	659305	910357	242258
5946	5946	16	1	2			0.04901	0	79036	41649
5947	5947	16	1	0	108	2	0.5117	3019303	4723851	1609459
5948	5948	16	1	2			0.1252	0	521633	318201
5949	5949	16	1	0	109	1	0.2055	914086	1607219	610552
5950	5950	16	1	0	101	1	0.2325	1642335	2377571	616518
5951	5951	16	1	0	96	1	0.04711	185262	260236	71771
5952	5952	16	1	0	113	2	0.6423	3041506	5449224	2116512
5953	5953	16	1	0	117	2	0.281	1522770	2339146	796371
5954	5954	16	1	0	113	2	5.93	17937615	34386410	13427316
5955	5955	16	1	2			1.012	0	3751256	1928579
5956	5956	16	1	0	111	2	3.411	17807106	26538630	8199559
5957	5957	16	1	0	105	1	0.1403	878272	1318269	377010
5958	5958	16	1	0	114	2	0.7279	3708597	6042203	2001063
5959	5959	16	1	0	111	2	0.1678	788126	1183770	384102
5960	5960	16	1	0	115	2	0.2895	1144438	2181575	818659
5961	5961	16	1	0	103	2	0.0471	157796	223383	64409
5962	5962	16	1	0	138	3	0.518	745584	2856617	1308937
5963	5963	16	1	0	107	2	0.04696	97681	142480	41822
5964	5964	16	1	0	102	1	0.06416	490975	662497	164364
5965	5965	16	1	0	109	2	0.1048	513616	740698	217061
5966	5966	16	1	0	115	2	0.3204	1214116	2364623	948046
5967	5967	16	1	0	122	2	0.07257	371241	587088	173655
5968	5968	16	1	0	115	2	0.1647	884320	1350932	379168
5969	5969	16	1	0	118	2	0.5407	4210348	5714996	1524284
5970	5970	16	1	0	95	1	0.09547	688144	969919	277949
5971	5971	16	1	2			5.053	0	16272906	7729698
5972	5972	16	1	0	108	1	0.08405	784587	1027169	211617
5973	5973	16	1	0	120	2	1.496	7095159	11179369	3567953
5974	5974	16	1	0	117	2	1.152	7863128	10834504	2681131
5975	5975	16	1	0	114	2	0.04948	164188	260981	81172
5976	5976	16	1	0	105	1	0.1323	554909	839252	226283
5977	5977	16	1	0	107	2	0.2046	1367697	1904709	458624
5978	5978	16	1	0	109	2	0.1191	453865	868597	324753
5979	5979	16	1	0	111	2	0.4976	2407883	4141871	1420839
5980	5980	16	1	0	105	1	0.348	2604199	3508708	873278
5981	5981	16	1	0	106	1	4.084	32452039	41304554	9149857
5982	5982	16	1	0	127	3	2.069	889043	7650426	4412129
5983	5983	16	1	0	106	1	0.04696	80066	110811	29807
5984	5984	16	1	0	137	3	3.197	8860716	18578196	6977832
5985	5985	16	1	0	110	2	0.2989	2486290	3122130	725760
5986	5986	16	1	0	113	1	0.453	3337209	4780225	1299448
5987	5987	16	1	0	111	2	0.2584	938817	1775081	641131
5988	5988	16	1	0	119	3	0.1348	710347	1192461	384508
5989	5989	16	1	0	108	2	0.04748	168294	219940	48157
5990	5990	16	1	0	115	2	1.494	6511075	10960363	3749081
5991	5991	16	1	0	109	2	0.4512	2962200	4255785	1191136
5992	5992	16	1	0	102	2	0.9782	1362228	5286706	2792344
5993	5993	16	1	0	115	2	0.8931	3816670	6385558	1956152
5994	5994	16	1	0	107	2	0.4301	3405011	4626516	1105621
5995	5995	16	1	0	111	2	0.1792	972402	1546309	474987
5996	5996	16	1	0	114	2	1.293	7815577	11057587	2922735
5997	5997	16	1	0	116	2	0.3988	2948407	4028139	999113
5998	5998	16	1	0	110	2	0.05825	195234	375921	144354
5999	5999	16	1	0	114	2	0.1985	860714	1559895	526670
6000	6000	16	1	2			9.836	0	34088869	17953463
6001	6001	16	1	0	114	2	2.68	12339321	19124265	6324201
6002	6002	16	1	0	122	2	4.041	15123899	26578958	8371975
6003	6003	16	1	0	109	2	0.2614	840810	1661302	651467
6004	6004	16	1	2			0.04704	0	62	39
6005	6005	16	1	0	107	2	0.06689	418415	598173	165539
6006	6006	16	1	0	110	2	0.2134	593662	1311137	553781
6007	6007	16	1	2			0.04695	0	2749	1322
6008	6008	16	1	2			0.2703	0	1131690	526950
6009	6009	16	1	0	115	2	1.501	7996468	11952577	3557395
6010	6010	16	1	0	109	2	0.0523	206790	358385	136165
6011	6011	16	1	0	102	1	2.775	19164694	26868392	6731317
6012	6012	16	1	0	117	2	0.2631	621348	1446709	671519
6013	6013	16	1	0	96	1	0.0471	306287	406289	100710
6014	6014	16	1	0	110	2	1.925	13033887	17240686	4017625
6015	6015	16	1	0	111	2	0.2447	1058238	1744718	539907
6016	6016	16	1	0	105	1	0.04824	299055	411692	112772
6017	6017	16	1	0	112	2	0.5139	3340922	5022155	1477807
6018	6018	16	1	0	110	2	0.2972	1865507	2777356	814978
6019	6019	16	1	0	117	2	0.2018	892027	1586746	520963
6020	6020	16	1	0	106	2	0.1179	1279667	1598377	320461
6021	6021	16	1	0	118	2	1.941	8147921	13599908	4559709
6022	6022	16	1	0	100	1	0.08114	570493	802445	225244
6023	6023	16	1	0	123	2	2.832	17921448	25729447	7174499
6024	6024	16	1	0	109	2	0.08288	573632	785484	222672
6025	6025	16	1	0	120	2	3.198	17589876	25804822	7729188
6026	6026	16	1	0	117	2	4.929	20051292	33273595	11513779
6027	6027	16	1	0	112	2	3.072	19801422	26186550	6117546
6028	6028	16	1	0	129	2	1.553	1620127	6427775	2905332
6029	6029	16	1	0	105	2	0.04697	195226	268334	70157
6030	6030	16	1	0	107	1	0.04742	189599	275060	57556
6031	6031	16	1	0	107	2	2.729	19406114	25106853	5861296
6032	6032	16	1	0	108	1	0.2827	2120405	2902336	737617
6033	6033	16	1	0	116	2	0.2605	1350002	2103568	630095
6034	6034	16	1	0	112	2	0.04746	259655	376365	97908
6035	6035	16	1	0	128	2	0.617	3188344	5224085	1698500
6036	6036	16	1	0	118	2	1.073	3323303	6811360	2621752
6037	6037	16	1	0	109	1	0.3095	1593101	2379122	739456
6038	6038	16	1	0	137	4	1.222	1359255	5457430	2252161
6039	6039	16	1	0	107	1	0.2453	1408625	2045330	570149
6040	6040	16	1	0	110	1	0.5085	3101462	4784600	1417396
6041	6041	16	1	0	98	1	0.05311	291388	437860	117318
6042	6042	16	1	0	106	1	0.3353	1660650	2843589	992903
6043	6043	16	1	0	113	2	0.5732	3057275	4979905	1586539
6044	6044	16	1	0	120	2	1.021	4722247	7660035	2568707
6045	6045	16	1	0	111	2	2.584	12361190	18728852	5259623
6046	6046	16	1	0	112	2	0.4667	2092159	3637353	1260195
6047	6047	16	1	0	104	2	0.06773	195096	426932	186072
6048	6048	16	1	0	105	1	0.2276	1886248	2485642	594485
6049	6049	16	1	0	108	1	1.83	9022821	14043764	4208697
6050	6050	16	1	0	101	2	0.04928	269345	401805	142097
6051	6051	16	1	0	112	2	0.3216	2137648	3009095	783653
6052	6052	16	1	0	128	3	5.242	11678015	28774052	11176503
6053	6053	16	1	0	118	3	3.74	13309687	23605548	7552341
6054	6054	16	1	0	114	2	0.6747	1899567	4289389	1650506
6055	6055	16	1	0	111	1	1.935	4591102	11018983	4977601
6056	6056	16	1	0	105	1	0.6437	4772716	6601823	1827052
6057	6057	16	1	0	118	2	2.922	12971254	21373277	6695821
6058	6058	16	1	0	112	1	0.04739	122426	191094	66203
6059	6059	16	1	0	107	2	0.3818	3160804	4168033	925182
6060	6060	16	1	0	96	1	0.1192	555359	941456	385584
6061	6061	16	1	0	128	3	0.2623	839642	1805790	765603
6062	6062	16	1	0	108	2	0.08149	493404	748176	228885
6063	6063	16	1	0	99	1	0.1353	1343890	1719478	365069
6064	6064	16	1	0	111	2	0.2395	646330	1532006	574612
6065	6065	16	1	0	101	1	0.08545	700185	960452	240440
6066	6066	16	1	2			0.04707	0	7353	4062
6067	6067	16	1	0	107	1	0.08375	496197	745904	251675
6068	6068	16	1	0	98	1	0.04696	18768	25631	6609
6069	6069	16	1	0	107	2	0.07689	214380	455113	166058
6070	6070	16	1	0	101	1	0.04712	199908	299804	85886
6071	6071	16	1	0	106	2	0.05252	244701	347680	102624
6072	6072	16	1	0	105	1	0.05231	311262	463423	137625
6073	6073	16	1	0	110	2	0.553	1718995	3851047	1515200
6074	6074	16	1	2			0.05006	0	133161	65183
6075	6075	16	1	0	127	3	0.1336	316830	685736	309486
6076	6076	16	1	0	111	2	0.1192	1086075	1416022	325084
6077	6077	16	1	0	117	2	1.009	4676981	7423972	2358981
6078	6078	16	1	0	109	2	1.295	7813562	10839520	3173970
6079	6079	16	1	0	106	1	0.1756	1067656	1446444	334263
6080	6080	16	1	0	115	2	0.2056	904248	1519093	484449
6081	6081	16	1	0	109	2	1.27	5381725	8703640	2863765
6082	6082	16	1	0	109	2	0.3595	1925033	2825330	787277
6083	6083	16	1	0	117	2	0.6432	4274998	6445487	2033897
6084	6084	16	1	0	112	2	1.316	9151259	11999365	2733061
6085	6085	16	1	0	104	1	1.376	7207653	11019523	3507090
6086	6086	16	1	2			0.04825	0	80257	33050
6087	6087	16	1	0	141	4	0.04733	25324	83527	27460
6088	6088	16	1	2			0.2486	0	933423	415556
6089	6089	16	1	0	120	2	1.093	6345222	9693829	3122145
6090	6090	16	1	2			0.3508	0	1189367	458298
6091	6091	16	1	0	129	3	0.1332	426628	907988	361661
6092	6092	16	1	0	112	2	0.05867	271615	426106	133466
6093	6093	16	1	0	106	2	0.1021	875000	1150407	257631
6094	6094	16	1	0	106	2	0.1477	872846	1354477	444171
6095	6095	16	1	2			0.08342	0	321875	167112
6096	6096	16	1	0	109	2	0.2745	768721	1824241	715949
6097	6097	16	1	0	110	2	0.1014	496305	792523	227371
6098	6098	16	1	0	109	2	0.3947	2314036	3696911	1084616
6099	6099	16	1	0	109	2	0.157	819992	1284524	440709
6100	6100	16	1	0	116	2	1.102	6936872	9975125	2748002
6101	6101	16	1	0	104	2	0.2704	1600271	2232948	511816
6102	6102	16	1	0	115	2	1.894	8188022	13778247	4344504
6103	6103	16	1	0	102	2	0.05158	163493	312867	102883
6104	6104	16	1	0	107	1	0.1433	790072	1114630	292902
6105	6105	16	1	0	114	2	0.3543	1537714	2690099	927873
6106	6106	16	1	0	118	2	0.1596	836711	1391631	449055
6107	6107	16	1	0	128	3	0.04692	47172	73138	25329
6108	6108	16	1	0	112	2	0.04861	120361	152317	32532
6109	6109	16	1	2			10.95	0	35972488	20567605
6110	6110	16	1	0	118	2	0.2105	687127	1357689	534275
6111	6111	16	1	0	110	2	6.436	21363400	39029830	14977327
6112	6112	16	1	0	122	2	0.492	2665526	4236524	1489983
6113	6113	16	1	0	121	2	0.9059	3130856	6086517	2316261
6114	6114	16	1	2			0.3077	0	1060132	643337
6115	6115	16	1	0	114	2	4.424	20481655	31095645	8802857
6116	6116	16	1	0	118	2	5.34	15919408	32001646	11444058
6117	6117	16	1	0	119	2	0.08957	525755	801667	222094
6118	6118	16	1	2			2.053	0	6918613	3877280
6119	6119	16	1	0	110	2	1.182	6212960	9234535	2507923
6120	6120	16	1	0	111	3	0.04855	55147	80249	21803
6121	6121	16	1	0	107	2	0.7123	2126352	4554689	2198890
6122	6122	16	1	0	129	3	6.075	2496301	21829760	10367197
6123	6123	16	1	2			0.05234	0	2203	910
6124	6124	16	1	0	112	2	0.1618	766625	1205144	360686
6125	6125	16	1	0	117	2	2.501	9258775	14883584	4306184
6126	6126	16	1	0	107	2	0.1763	912962	1431625	400402
6127	6127	16	1	0	118	2	0.05786	163445	297109	121496
6128	6128	16	1	0	106	2	0.8508	3626860	6253735	2096550
6129	6129	16	1	2			7.904	0	26581880	13712922
6130	6130	16	1	0	108	1	0.3637	3336744	4350194	989661
6131	6131	16	1	0	123	2	0.1067	378553	760666	281294
6132	6132	16	1	2			2.415	0	8329670	3790699
6133	6133	16	1	0	112	2	0.2814	1652952	2347657	638271
6134	6134	16	1	2			0.07001	0	264535	100296
6135	6135	16	1	2			1.27	0	4495419	1804957
6136	6136	16	1	0	109	2	0.1764	799356	1236323	391899
6137	6137	16	1	0	103	1	0.06793	310338	461179	148442
6138	6138	16	1	0	117	2	0.5158	2019484	3767350	1503510
6139	6139	16	1	0	119	2	3.27	14785997	25085439	8503801
6140	6140	16	1	0	112	2	0.123	702362	1060440	315305
6141	6141	16	1	0	109	2	0.642	3911205	5830360	1695405
6142	6142	16	1	2			15.01	0	47570377	20216937
6143	6143	16	1	0	107	2	0.2635	1497056	2148681	604601
6144	6144	16	1	0	126	2	2.648	9279978	17104711	6366174
6145	6145	16	1	0	116	2	0.8292	1396025	4332823	2174135
6146	6146	16	1	0	127	3	0.04771	123166	205264	71836
6147	6147	16	1	0	113	2	0.1874	511579	1042238	381029
6148	6148	16	1	0	114	2	0.07144	417764	616916	163351
6149	6149	16	1	0	115	2	0.05857	313474	490721	146223
6150	6150	16	1	0	113	2	0.4148	2087451	3440675	1089939
6151	6151	16	1	0	117	2	0.4976	1796711	3441684	1322420
6152	6152	16	1	0	98	2	0.1098	784539	1107013	286873
6153	6153	16	1	0	99	2	0.04742	102475	161334	47978
6154	6154	16	1	0	102	2	0.05853	277251	429216	146512
6155	6155	16	1	0	97	1	0.047	77105	102475	26155
6156	6156	16	1	0	113	2	0.04842	165949	271550	101765
6157	6157	16	1	0	117	2	0.411	3041636	4468391	1287596
6158	6158	16	1	0	107	2	0.1577	761171	1302923	487386
6159	6159	16	1	0	106	1	0.07776	325509	591039	215427
6160	6160	16	1	0	118	2	0.8835	6601636	8870622	2173639
6161	6161	16	1	2			0.4839	0	1685318	865612
6162	6162	16	1	0	112	2	4.447	20399583	31358129	10419702
6163	6163	16	1	0	108	2	0.9331	4907677	7368459	2081432
6164	6164	16	1	0	133	3	0.2474	454254	1179044	527624
6165	6165	16	1	0	116	2	1.165	8615132	11939664	2955260
6166	6166	16	1	0	100	1	0.7141	3072663	5329499	2012968
6167	6167	16	1	0	97	1	0.1389	851923	1184107	323557
6168	6168	16	1	0	105	1	0.2062	1019717	1701906	616612
6169	6169	16	1	0	107	1	0.1544	985357	1480378	419815
6170	6170	16	1	0	108	1	0.4904	2545340	4290835	1316419
6171	6171	16	1	0	116	2	1.864	12726773	16994270	4031322
6172	6172	16	1	0	115	2	0.5984	5535412	7184037	1607254
6173	6173	16	1	0	107	1	0.1875	882813	1326289	394079
6174	6174	16	1	0	105	1	0.1174	1028975	1349682	312647
6175	6175	16	1	0	113	2	0.08752	642347	871483	215377
6176	6176	16	1	2			4.666	0	16378884	9231539
6177	6177	16	1	0	105	2	0.3545	1733765	2805939	987414
6178	6178	16	1	0	101	1	1.452	9768402	13333209	3350134
6179	6179	16	1	0	109	2	0.07396	301989	517543	159150
6180	6180	16	1	0	109	2	0.123	495821	785860	243495
6181	6181	16	1	0	106	1	0.08373	673181	854519	174805
6182	6182	16	1	0	111	2	0.3089	2195581	3191931	997549
6183	6183	16	1	2			0.07599	0	299166	125038
6184	6184	16	1	0	103	1	0.1404	508166	1025354	437497
6185	6185	16	1	0	119	2	1.379	4147144	8497345	3151301
6186	6186	16	1	0	123	2	0.3111	2224242	3011666	724746
6187	6187	16	1	0	111	2	0.05718	206163	374220	125794
6188	6188	16	1	0	109	1	0.2014	1016361	1657057	527466
6189	6189	16	1	0	114	2	0.1128	577745	957960	324001
6190	6190	16	1	0	108	2	0.0518	229309	337651	98276
6191	6191	16	1	0	96	1	0.2316	1806375	2538639	673889
6192	6192	16	1	0	119	2	0.4312	2315173	3705937	1218443
6193	6193	16	1	0	97	1	0.06031	412733	559491	151251
6194	6194	16	1	0	119	2	0.2494	1537652	2380029	698117
6195	6195	16	1	0	110	2	0.08766	469467	745806	208319
6196	6196	16	1	0	106	1	0.09011	498921	742015	229216
6197	6197	16	1	0	111	2	0.4384	2601504	3877954	1263455
6198	6198	16	1	0	113	2	8.3	31397292	54693335	19589942
6199	6199	16	1	3			83.52	80323499	313896814	150000012
6200	6200	16	1	0	102	1	0.07762	437214	685697	220891
6201	6201	16	1	0	105	1	0.3497	1920120	3052147	969288
6202	6202	16	1	0	102	1	0.07309	478462	685824	188106
6203	6203	16	1	0	101	1	0.05745	289111	451382	156063
6204	6204	16	1	0	122	2	0.1046	588041	911202	272519
6205	6205	16	1	0	115	2	0.5068	2789185	4622229	1651532
6206	6206	16	1	0	94	1	0.4233	3397626	4527252	967283
6207	6207	16	1	0	115	2	0.9238	4826869	7643893	2188421
6208	6208	16	1	0	124	3	0.3862	1776666	2978965	895557
6209	6209	16	1	0	102	1	0.08042	768596	969215	171148
6210	6210	16	1	0	110	2	0.05905	254503	440472	158012
6211	6211	16	1	0	104	2	0.141	489403	958610	389114
6212	6212	16	1	0	111	2	0.6154	4570016	6444110	1669426
6213	6213	16	1	0	101	1	0.08863	497240	719227	216469
6214	6214	16	1	0	96	1	0.05721	334176	428959	83655
6215	6215	16	1	0	108	1	0.2979	1740964	2816148	1039299
6216	6216	16	1	0	104	2	1.708	5850937	11238452	4165791
6217	6217	16	1	0	121	3	0.09205	392050	609071	190243
6218	6218	16	1	0	117	2	1.327	8638748	11871888	2949844
6219	6219	16	1	0	123	2	8.472	29478853	54184200	19267382
6220	6220	16	1	0	112	2	1.323	5659687	9093759	2784790
6221	6221	16	1	0	108	2	0.1098	589770	818907	221314
6222	6222	16	1	0	102	2	0.4356	2635486	3999128	1356543
6223	6223	16	1	0	99	1	0.04719	143366	237590	91546
6224	6224	16	1	0	109	2	0.06892	550496	735096	170452
6225	6225	16	1	0	115	2	0.4865	2934417	4591821	1439429
6226	6226	16	1	0	112	2	0.1075	807657	1102882	278323
6227	6227	16	1	0	114	2	8.033	25669550	49547921	17565499
6228	6228	16	1	0	102	1	0.08869	556244	842325	253911
6229	6229	16	1	0	110	2	0.06758	231051	376599	121775
6230	6230	16	1	0	117	2	0.1264	637794	971712	273672
6231	6231	16	1	0	105	2	6.088	23835503	39472745	15005975
6232	6232	16	1	0	92	1	0.04972	23409	39939	15400
6233	6233	16	1	0	108	2	0.04747	187084	277976	82682
6234	6234	16	1	0	116	2	0.489	2321517	3940577	1288664
6235	6235	16	1	0	130	3	0.0471	82834	210030	86944
6236	6236	16	1	0	111	2	0.1298	600693	1038828	305134
6237	6237	16	1	0	105	1	0.39	2824982	4110352	1251843
6238	6238	16	1	0	113	2	0.5592	2593448	4440010	1405226
6239	6239	16	1	0	112	2	0.07221	506474	706616	180647
6240	6240	16	1	0	109	2	3.793	17410333	27813322	8769075
6241	6241	16	1	0	117	2	0.2554	1486467	2232487	643951
6242	6242	16	1	0	114	2	0.0492	192239	289232	85973
6243	6243	16	1	0	123	3	0.04713	65520	189865	81004
6244	6244	16	1	0	127	3	0.05577	141335	317225	130299
6245	6245	16	1	0	109	1	0.0471	138235	183714	43695
6246	6246	16	1	0	105	1	0.1146	1088780	1342483	278824
6247	6247	16	1	0	108	2	0.4116	4022836	5126485	1076767
6248	6248	16	1	2			4.857	0	17102800	10552661
6249	6249	16	1	0	118	2	1.493	6857681	10908682	3328807
6250	6250	16	1	0	144	3	5.584	5325528	24882216	11786959
6251	6251	16	1	0	109	2	0.09535	362797	686961	297285
6252	6252	16	1	0	98	1	0.2252	2279034	2739355	504716
6253	6253	16	1	0	105	2	0.1084	277482	678297	299368
6254	6254	16	1	0	104	2	0.04724	64626	96647	30520
6255	6255	16	1	0	114	2	1.936	8545789	14348842	4942770
6256	6256	16	1	0	106	2	0.09829	497418	762464	246767
6257	6257	16	1	0	131	2	17.71	50757084	99294142	34823529
6258	6258	16	1	0	105	2	0.1811	1161915	1716803	388775
6259	6259	16	1	0	111	2	0.08315	576144	758439	167575
6260	6260	16	1	0	106	1	1.866	8538895	13928287	4175916
6261	6261	16	1	0	99	1	0.1604	1097016	1518834	406332
6262	6262	16	1	0	108	2	0.07244	216719	405996	162637
6263	6263	16	1	0	109	2	0.04729	89993	134854	37130
6264	6264	16	1	0	107	1	0.0622	289932	432262	137777
6265	6265	16	1	0	131	4	0.2663	205096	1177807	594477
6266	6266	16	1	0	109	2	0.04701	186726	312210	109276
6267	6267	16	1	0	109	1	0.2339	1844352	2560713	722872
6268	6268	16	1	0	109	2	0.04704	212765	311451	95341
6269	6269	16	1	0	121	2	0.2616	1178181	2104526	743766
6270	6270	16	1	0	121	3	0.212	1360089	2026297	617336
6271	6271	16	1	0	118	2	0.2474	1325978	2164943	692290
6272	6272	16	1	0	114	2	0.04709	162597	267482	89724
6273	6273	16	1	0	114	3	3.706	2107681	14876628	7471231
6274	6274	16	1	0	104	1	0.08213	496516	777552	257075
6275	6275	16	1	0	118	3	1.195	6462523	9568433	2904641
6276	6276	16	1	0	116	2	0.4566	2291443	3685619	1216109
6277	6277	16	1	0	110	2	0.3225	2847380	3763993	924879
6278	6278	16	1	0	111	2	2.74	12708136	19019449	5846911
6279	6279	16	1	0	140	3	0.1037	645386	944689	301633
6280	6280	16	1	0	132	3	0.3694	840785	2058747	778660
6281	6281	16	1	0	120	2	0.0999	534742	860665	267840
6282	6282	16	1	0	104	1	0.17	1102355	1642387	479608
6283	6283	16	1	0	102	1	0.2899	2900404	3814463	846655
6284	6284	16	1	0	117	3	0.1218	240801	692946	344491
6285	6285	16	1	0	102	1	0.07011	496949	677976	170728
6286	6286	16	1	0	101	1	1.091	7554531	10517800	2876546
6287	6287	16	1	0	107	2	0.1152	525262	783944	245577
6288	6288	16	1	0	115	2	3.707	12846888	24247989	9753244
6289	6289	16	1	0	112	2	6.387	24622536	39403400	11526318
6290	6290	16	1	0	132	3	0.3004	1501365	2417443	940026
6291	6291	16	1	2			0.4966	0	2184564	1240061
6292	6292	16	1	0	108	2	0.4224	1563836	2986016	1230706
6293	6293	16	1	0	115	2	0.3687	1585010	2937648	1028147
6294	6294	16	1	0	133	4	5.654	5741821	25700575	12135761
6295	6295	16	1	0	118	2	0.4985	2787256	4468962	1397768
6296	6296	16	1	0	105	2	0.04741	285264	384002	93985
6297	6297	16	1	0	111	1	0.05424	276016	416240	132965
6298	6298	16	1	0	106	1	0.128	447019	786734	284994
6299	6299	16	1	0	116	2	2.913	13506393	20288704	6072369
6300	6300	16	1	0	112	2	1.424	5441978	9295252	2979045
6301	6301	16	1	0	113	2	0.9216	5293239	7655220	1940235
6302	6302	16	1	0	107	2	0.1755	940542	1286426	353272
6303	6303	16	1	0	105	1	2.798	22025996	28544540	6199373
6304	6304	16	1	0	93	1	0.04746	141760	206410	60826
6305	6305	16	1	0	123	3	1.133	1894523	5808760	2847169
6306	6306	16	1	0	100	2	0.054	299384	383466	80194
6307	6307	16	1	0	113	1	0.8305	3650204	6099904	2087342
6308	6308	16	1	0	112	2	0.187	566399	1071428	331440
6309	6309	16	1	0	113	2	0.4569	2816844	4372129	1468591
6310	6310	16	1	0	104	2	0.376	1900444	3193906	1292969
6311	6311	16	1	0	115	2	1.99	5985791	11663360	4344489
6312	6312	16	1	0	104	2	0.04702	298691	413279	117574
